27,0.01
28,0.02
29,0.05
30,0.1
31,0.22
32,0.43
33,1.1
34,2
35,2.8
36,3.7
37,4.4
38,5.3
39,6.3
40,7.2
42,8.9
44,12
46,15
48,18
50,21
52,25
54,28
56,32
58,33
60,34
65,36
70,34
75,31
80,27
90,19
100,15
150,13
200,13
500,13
1000,13
