8,0.2
8.5,0.4
9,0.8
9.5,1.5
10,2.9
10.5,5.7
11,11
11.5,21
12,42
12.5,64
13,76
13.5,83
14,87
14.5,88
15,84
15.5,81
16,77
16.5,73
17,69
17.5,67
18.75,60
20,54
21.25,48
22.5,44
25,42
27.5,40
30,40
