9,0.1
9.5,0.6
10,2.9
10.5,13
11,25
11.5,31
12,34
12.5,37
13,41
13.5,45
14,49
14.5,52
15,56
15.5,59
16,62
16.5,66
17,69
17.5,72
18.75,79
20,86
21.25,90
22.5,92
23.75,94
25,94
27.5,94
30,94
32.5,93
35,93
37.5,92
40,92
45,90
50,89
62.5,85
75,82
100,76
125,71
150,66
175,61
200,57
250,56
