18,0.01
19,0.03
20,0.05
21,0.09
22,0.2
23,0.3
24,0.7
25,1.3
26,2.3
27,3.3
28,4.3
29,5.3
30,6.3
31,7.2
32,8
33,8.7
34,9.4
35,9.9
36,10.1
37,9.9
38,9.5
39,8.7
40,8
42,6.9
44,6
46,5.3
48,4.9
50,4.8
55,4.8
60,4.8
65,4.8
70,4.8
80,4.8
90,4.8
100,4.8
200,4.6
500,4.8
1000,4.8
