9,0.1
9.5,0.4
10,1.2
10.5,4.5
11,10
11.5,13
12,16
12.5,19
13,22
13.5,25
14,28
14.5,32
15,36
15.5,39
16,42
16.5,46
17,49
17.5,53
18.75,60
20,66
21.25,69
22.5,72
23.75,72
25,72
27.5,72
30,72
32.5,72
35,71
37.5,71
40,70
45,69
50,68
62.5,66
75,63
100,59
125,54
150,50
175,46
200,43
250,40
