8.25,0.1
10,0.4
10.5,1.3
11,2.7
11.5,4.9
12,7
12.5,9
13,11
13.5,12
14,14
14.5,15
15,17
15.5,18
16,19
16.5,21
17,22
17.5,23
18.75,25
20,27
21.25,28
22.5,28
23.75,29
25,29
27.5,29
30,29
32.5,28
35,27
37.5,26
40,25
45,24
50,23
62.5,22
75,20
100,18
125,16
150,14
175,12
200,11
250,10
