4,1.7
4.5,4.7
5,13
5.5,46
6,62
6.5,98
7,141
7.5,160
8,161
8.5,157
9,135
9.5,109
10,87
10.5,76
11,70
11.5,64
12,60
12.5,58
13,56
13.5,54
14,52
14.5,51
15,50
16.25,48
17.5,46
18.75,44
20,42
22.5,39
25,37
30,36
35,35
40,35
45,35
50,35
125,35
250,35
