5.8,4
6.1,28
6.7,21
7.2,34
7.4,53
8,188
8.4,57
8.7,83
9.4,151
10.2,143
10.9,159
11.4,176
12,118
13.1,113
14,75
15,63
16,56
17,44
18,32
