29,0.1
30,0.2
31,0.4
32,0.7
33,1
34,1.3
35,1.5
36,1.7
37,1.9
38,2
39,2.1
40,2.2
42,2.3
44,2.3
46,2.3
48,2.3
50,2.4
55,2.4
60,2.5
65,2.5
70,2.6
75,2.6
80,2.7
85,2.7
90,2.8
100,2.9
150,3
200,3.1
300,3.3
400,3.7
600,4.2
800,5
1000,5.8
