34,0.01
35,0.02
36,0.03
37,0.04
38,0.05
39,0.07
40,0.11
42,0.21
44,0.44
46,0.92
48,1.9
50,3.6
52,5.6
54,7.3
56,8.2
58,9.1
60,9.6
65,10
70,8.6
75,7.6
80,6.9
90,5.4
100,5.2
150,4.2
200,4.2
500,4.2
1000,4.2
