12,0.04
13,0.3
14,3
15,13
16,22.5
17,30.8
18,36.5
19,41.5
20,44
21,44.5
22,42.4
23,38.3
24,33.6
25,28.4
26,24.2
27,20.6
28,18.7
29,17.1
30,16.1
31,15.6
32,14.9
33,14.3
34,13.8
35,13.3
36,12.8
37,12.3
38,11.9
39,11.6
40,11.1
42,10.8
44,10.6
46,10.4
48,10.2
50,10.2
55,10.2
60,10.2
65,10.2
70,10.2
80,10.2
90,10.2
100,10.2
200,10.2
500,10.2
1000,10.2
