3,0.1
3.5,0.5
4,2
4.5,5
5,7
5.5,12
6,17
6.5,19
7,22
7.5,31
8,50
8.5,70
9,73
9.5,69
10,63
10.5,57
11,53
11.5,50
12,47
12.5,45
13,42
13.5,40
14,38
14.5,36
15,35
16.25,31
17.5,27
18.75,24
20,22
22.5,18
25,16
30,15
35,15
40,15
45,15
50,15
125,15
250,15
